Call Id,Agent,Date,Month,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
ID4483,Greg,21-Mar-21,Mar,10:01,Technical Support,Y,Y,86,0:03:07,3
ID4484,Stewart,21-Mar-21,Mar,10:01,Contract related,Y,Y,92,0:04:09,5
ID4485,Greg,21-Mar-21,Mar,10:35,Admin Support,Y,Y,122,0:01:28,3
ID4486,Diane,21-Mar-21,Mar,10:35,Streaming,Y,Y,11,0:06:48,3
ID4487,Diane,21-Mar-21,Mar,10:43,Technical Support,Y,Y,27,0:06:08,3
ID4488,Greg,21-Mar-21,Mar,10:43,Contract related,N,N,0,0:00:00,0
ID4489,Becky,21-Mar-21,Mar,11:09,Payment related,Y,Y,17,0:01:58,4
ID4490,Greg,21-Mar-21,Mar,11:09,Payment related,Y,Y,113,0:03:14,3
ID4491,Dan,21-Mar-21,Mar,11:31,Payment related,N,N,0,0:00:00,0
ID4492,Becky,21-Mar-21,Mar,11:31,Streaming,Y,Y,101,0:03:22,3
ID4493,Becky,21-Mar-21,Mar,11:47,Contract related,Y,Y,69,0:02:34,1
ID4494,Stewart,21-Mar-21,Mar,11:47,Technical Support,Y,Y,24,0:03:57,3
ID4495,Becky,21-Mar-21,Mar,11:55,Technical Support,Y,Y,84,0:02:00,4
ID4496,Greg,21-Mar-21,Mar,11:55,Technical Support,N,N,0,0:00:00,0
ID4497,Diane,21-Mar-21,Mar,12:00,Payment related,N,N,0,0:00:00,0
ID4498,Diane,21-Mar-21,Mar,12:00,Technical Support,N,N,0,0:00:00,0
ID4499,Martha,21-Mar-21,Mar,12:18,Streaming,Y,Y,92,0:04:10,3
ID4500,Joe,21-Mar-21,Mar,12:18,Admin Support,N,N,0,0:00:00,0
ID4501,Stewart,21-Mar-21,Mar,12:53,Payment related,N,N,0,0:00:00,0
ID4502,Diane,21-Mar-21,Mar,12:53,Streaming,Y,Y,114,0:03:55,2
ID4503,Diane,21-Mar-21,Mar,12:53,Payment related,Y,Y,109,0:04:39,3
ID4504,Diane,21-Mar-21,Mar,12:53,Technical Support,Y,Y,89,0:02:31,3
ID4505,Dan,21-Mar-21,Mar,13:09,Payment related,Y,Y,124,0:03:38,3
ID4506,Martha,21-Mar-21,Mar,13:09,Streaming,Y,Y,43,0:01:07,5
ID4507,Dan,21-Mar-21,Mar,13:30,Contract related,Y,Y,110,0:05:20,5
ID4508,Becky,21-Mar-21,Mar,13:30,Streaming,Y,Y,31,0:03:19,4
ID4509,Stewart,21-Mar-21,Mar,13:49,Payment related,N,N,0,0:00:00,0
ID4510,Diane,21-Mar-21,Mar,13:49,Admin Support,N,N,0,0:00:00,0
ID4511,Diane,21-Mar-21,Mar,14:12,Streaming,Y,Y,17,0:04:48,3
ID4512,Becky,21-Mar-21,Mar,14:12,Contract related,Y,Y,111,0:05:25,3
ID4513,Diane,21-Mar-21,Mar,14:16,Admin Support,Y,Y,10,0:03:21,2
ID4514,Stewart,21-Mar-21,Mar,14:16,Contract related,Y,Y,121,0:01:29,1
ID4515,Dan,21-Mar-21,Mar,14:22,Payment related,Y,Y,114,0:01:58,4
ID4516,Greg,21-Mar-21,Mar,14:22,Technical Support,Y,Y,49,0:00:32,4
ID4517,Greg,21-Mar-21,Mar,14:29,Admin Support,Y,Y,114,0:03:25,1
ID4518,Jim,21-Mar-21,Mar,14:29,Streaming,Y,Y,75,0:02:42,3
ID4519,Jim,21-Mar-21,Mar,14:36,Payment related,Y,N,42,0:03:25,5
ID4520,Greg,21-Mar-21,Mar,14:36,Payment related,Y,Y,95,0:04:57,3
ID4521,Stewart,21-Mar-21,Mar,15:12,Admin Support,Y,Y,88,0:06:25,3
ID4522,Joe,21-Mar-21,Mar,15:12,Technical Support,Y,Y,51,0:02:48,3
ID4523,Martha,21-Mar-21,Mar,15:15,Contract related,Y,Y,28,0:00:49,1
ID4524,Diane,21-Mar-21,Mar,15:15,Payment related,Y,N,86,0:06:14,4
ID4525,Diane,21-Mar-21,Mar,15:24,Contract related,Y,N,60,0:03:18,4
ID4526,Joe,21-Mar-21,Mar,15:24,Streaming,Y,Y,60,0:04:47,2
ID4527,Dan,21-Mar-21,Mar,16:06,Payment related,Y,Y,63,0:01:51,4
ID4528,Joe,21-Mar-21,Mar,16:06,Technical Support,Y,Y,23,0:06:21,4
ID4529,Greg,21-Mar-21,Mar,16:12,Technical Support,N,N,0,0:00:00,0
ID4530,Becky,21-Mar-21,Mar,16:12,Streaming,Y,Y,100,0:01:48,4
ID4531,Jim,21-Mar-21,Mar,16:52,Admin Support,Y,Y,105,0:00:32,4
ID4532,Greg,21-Mar-21,Mar,16:52,Technical Support,Y,Y,29,0:02:11,4
ID4533,Becky,21-Mar-21,Mar,17:26,Admin Support,N,N,0,0:00:00,0
ID4534,Stewart,21-Mar-21,Mar,17:26,Payment related,Y,N,98,0:04:09,2
ID4535,Dan,21-Mar-21,Mar,17:32,Contract related,Y,Y,108,0:05:28,4
ID4536,Becky,21-Mar-21,Mar,17:32,Payment related,N,N,0,0:00:00,0
ID4537,Stewart,21-Mar-21,Mar,17:42,Contract related,Y,Y,116,0:06:33,5
ID4538,Stewart,21-Mar-21,Mar,17:42,Streaming,Y,Y,78,0:05:30,4
ID4539,Diane,22-Mar-21,Mar,9:44,Payment related,N,N,0,0:00:00,0
ID4540,Greg,22-Mar-21,Mar,9:44,Payment related,Y,Y,81,0:03:51,3
ID4541,Diane,22-Mar-21,Mar,9:46,Streaming,Y,Y,84,0:00:53,2
ID4542,Stewart,22-Mar-21,Mar,9:46,Contract related,Y,Y,24,0:05:34,4
ID4543,Dan,22-Mar-21,Mar,10:03,Streaming,Y,Y,114,0:05:43,3
ID4544,Diane,22-Mar-21,Mar,10:03,Contract related,N,N,0,0:00:00,0
ID4545,Greg,22-Mar-21,Mar,10:07,Contract related,Y,N,32,0:03:11,5
ID4546,Martha,22-Mar-21,Mar,10:07,Contract related,Y,Y,16,0:03:10,4
ID4547,Jim,22-Mar-21,Mar,10:14,Admin Support,Y,N,104,0:04:44,5
ID4548,Stewart,22-Mar-21,Mar,10:14,Technical Support,Y,Y,40,0:00:53,3
ID4549,Joe,22-Mar-21,Mar,11:19,Contract related,Y,Y,80,0:02:47,4
ID4550,Jim,22-Mar-21,Mar,11:19,Payment related,Y,Y,88,0:05:10,4
ID4551,Joe,22-Mar-21,Mar,12:00,Admin Support,Y,Y,86,0:03:39,3
ID4552,Martha,22-Mar-21,Mar,12:00,Streaming,Y,Y,57,0:06:38,4
ID4553,Jim,22-Mar-21,Mar,12:05,Contract related,Y,Y,96,0:06:10,5
ID4554,Jim,22-Mar-21,Mar,12:05,Technical Support,Y,Y,72,0:04:20,2
ID4555,Jim,22-Mar-21,Mar,12:07,Admin Support,Y,Y,37,0:01:16,5
ID4556,Jim,22-Mar-21,Mar,12:07,Technical Support,N,N,0,0:00:00,0
ID4557,Martha,22-Mar-21,Mar,12:46,Technical Support,Y,Y,37,0:00:32,1
ID4558,Becky,22-Mar-21,Mar,12:46,Streaming,Y,Y,10,0:01:49,5
ID4559,Diane,22-Mar-21,Mar,13:26,Admin Support,N,N,0,0:00:00,0
ID4560,Dan,22-Mar-21,Mar,13:26,Technical Support,Y,Y,120,0:02:03,3
ID4561,Becky,22-Mar-21,Mar,13:27,Contract related,Y,Y,95,0:04:04,4
ID4562,Jim,22-Mar-21,Mar,13:27,Technical Support,Y,Y,74,0:05:55,3
ID4563,Diane,22-Mar-21,Mar,13:32,Contract related,N,N,0,0:00:00,0
ID4564,Diane,22-Mar-21,Mar,13:32,Streaming,N,N,0,0:00:00,0
ID4565,Stewart,22-Mar-21,Mar,13:43,Technical Support,Y,Y,77,0:01:20,3
ID4566,Joe,22-Mar-21,Mar,13:43,Technical Support,Y,Y,50,0:03:31,4
ID4567,Diane,22-Mar-21,Mar,14:13,Payment related,Y,Y,94,0:04:52,3
ID4568,Becky,22-Mar-21,Mar,14:13,Technical Support,Y,Y,109,0:03:09,2
ID4569,Dan,22-Mar-21,Mar,14:48,Contract related,Y,Y,30,0:02:19,1
ID4570,Joe,22-Mar-21,Mar,14:48,Admin Support,Y,Y,124,0:05:27,4
ID4571,Becky,22-Mar-21,Mar,14:51,Technical Support,N,N,0,0:00:00,0
ID4572,Diane,22-Mar-21,Mar,14:51,Contract related,N,N,0,0:00:00,0
ID4573,Joe,22-Mar-21,Mar,15:25,Streaming,Y,Y,114,0:04:08,3
ID4574,Greg,22-Mar-21,Mar,15:25,Technical Support,Y,Y,32,0:05:00,4
ID4575,Martha,22-Mar-21,Mar,15:41,Contract related,Y,Y,75,0:01:45,4
ID4576,Dan,22-Mar-21,Mar,15:41,Contract related,Y,N,109,0:06:06,2
ID4577,Martha,22-Mar-21,Mar,16:03,Streaming,Y,Y,116,0:02:42,3
ID4578,Dan,22-Mar-21,Mar,16:03,Technical Support,Y,Y,26,0:02:31,3
ID4579,Joe,22-Mar-21,Mar,16:06,Admin Support,Y,Y,67,0:06:03,4
ID4580,Stewart,22-Mar-21,Mar,16:06,Admin Support,Y,N,58,0:03:37,4
ID4581,Stewart,22-Mar-21,Mar,16:24,Streaming,Y,Y,20,0:06:35,2
ID4582,Jim,22-Mar-21,Mar,16:24,Technical Support,Y,Y,115,0:04:49,1
ID4583,Stewart,22-Mar-21,Mar,16:29,Admin Support,Y,N,35,0:03:45,4
ID4584,Becky,22-Mar-21,Mar,16:29,Technical Support,Y,Y,36,0:02:11,4
ID4585,Greg,22-Mar-21,Mar,16:49,Contract related,N,N,0,0:00:00,0
ID4586,Greg,22-Mar-21,Mar,16:49,Payment related,Y,Y,62,0:01:17,1
ID4587,Dan,22-Mar-21,Mar,17:39,Admin Support,Y,Y,37,0:04:20,3
ID4588,Dan,22-Mar-21,Mar,17:39,Payment related,N,N,0,0:00:00,0
ID4589,Martha,22-Mar-21,Mar,17:48,Technical Support,Y,Y,124,0:06:19,1
ID4590,Joe,22-Mar-21,Mar,17:48,Admin Support,Y,Y,58,0:06:15,5
ID4591,Becky,22-Mar-21,Mar,17:58,Admin Support,Y,Y,77,0:02:11,5
ID4592,Jim,22-Mar-21,Mar,17:58,Technical Support,Y,Y,80,0:01:08,4
ID4593,Martha,23-Mar-21,Mar,9:18,Payment related,Y,Y,51,0:02:25,5
ID4594,Martha,23-Mar-21,Mar,9:18,Streaming,Y,Y,110,0:04:19,3
ID4595,Becky,23-Mar-21,Mar,9:47,Admin Support,Y,Y,112,0:04:40,4
ID4596,Dan,23-Mar-21,Mar,9:47,Technical Support,Y,Y,27,0:00:42,5
ID4597,Dan,23-Mar-21,Mar,11:22,Technical Support,Y,Y,53,0:00:35,1
ID4598,Joe,23-Mar-21,Mar,11:22,Technical Support,Y,Y,125,0:03:52,3
ID4599,Joe,23-Mar-21,Mar,11:45,Streaming,Y,Y,13,0:02:54,1
ID4600,Joe,23-Mar-21,Mar,11:45,Contract related,Y,Y,37,0:02:44,4
ID4601,Martha,23-Mar-21,Mar,12:27,Streaming,Y,Y,84,0:03:46,4
ID4602,Greg,23-Mar-21,Mar,12:27,Technical Support,N,N,0,0:00:00,0
ID4603,Martha,23-Mar-21,Mar,12:38,Streaming,N,N,0,0:00:00,0
ID4604,Joe,23-Mar-21,Mar,12:38,Admin Support,Y,Y,123,0:03:06,3
ID4605,Martha,23-Mar-21,Mar,13:03,Streaming,Y,N,51,0:05:31,3
ID4606,Greg,23-Mar-21,Mar,13:03,Admin Support,Y,Y,69,0:04:47,1
ID4607,Dan,23-Mar-21,Mar,13:52,Streaming,Y,Y,80,0:03:00,1
ID4608,Greg,23-Mar-21,Mar,13:52,Payment related,Y,Y,111,0:04:05,5
ID4609,Diane,23-Mar-21,Mar,14:05,Admin Support,Y,Y,26,0:05:58,4
ID4610,Dan,23-Mar-21,Mar,14:05,Admin Support,Y,Y,29,0:02:43,1
ID4611,Martha,23-Mar-21,Mar,14:26,Streaming,N,N,0,0:00:00,0
ID4612,Becky,23-Mar-21,Mar,14:26,Technical Support,Y,Y,43,0:01:32,4
ID4613,Diane,23-Mar-21,Mar,15:21,Technical Support,Y,Y,58,0:04:56,3
ID4614,Jim,23-Mar-21,Mar,15:21,Admin Support,Y,Y,27,0:06:28,2
ID4615,Diane,23-Mar-21,Mar,15:27,Admin Support,Y,Y,39,0:01:55,4
ID4616,Joe,23-Mar-21,Mar,15:27,Payment related,Y,Y,83,0:02:03,4
ID4617,Jim,23-Mar-21,Mar,15:33,Contract related,Y,Y,22,0:04:16,4
ID4618,Jim,23-Mar-21,Mar,15:33,Contract related,Y,Y,56,0:02:07,5
ID4619,Martha,23-Mar-21,Mar,16:20,Streaming,Y,Y,98,0:04:10,2
ID4620,Diane,23-Mar-21,Mar,16:20,Streaming,N,N,0,0:00:00,0
ID4621,Greg,23-Mar-21,Mar,16:24,Streaming,Y,Y,101,0:01:15,5
ID4622,Greg,23-Mar-21,Mar,16:24,Streaming,N,N,0,0:00:00,0
ID4623,Dan,23-Mar-21,Mar,16:33,Technical Support,Y,Y,93,0:00:36,4
ID4624,Dan,23-Mar-21,Mar,16:33,Payment related,Y,Y,24,0:02:57,4
ID4625,Diane,23-Mar-21,Mar,16:39,Admin Support,Y,Y,58,0:05:05,4
ID4626,Greg,23-Mar-21,Mar,16:39,Payment related,Y,Y,124,0:01:49,4
ID4627,Dan,23-Mar-21,Mar,16:39,Payment related,Y,N,50,0:04:42,2
ID4628,Martha,23-Mar-21,Mar,16:39,Payment related,Y,Y,74,0:05:20,3
ID4629,Joe,23-Mar-21,Mar,16:48,Admin Support,Y,Y,62,0:00:45,4
ID4630,Joe,23-Mar-21,Mar,16:48,Payment related,N,N,0,0:00:00,0
ID4631,Becky,23-Mar-21,Mar,17:21,Payment related,Y,Y,19,0:03:48,3
ID4632,Dan,23-Mar-21,Mar,17:21,Admin Support,Y,Y,65,0:05:20,3
ID4633,Dan,23-Mar-21,Mar,17:32,Contract related,Y,Y,30,0:03:00,3
ID4634,Stewart,23-Mar-21,Mar,17:32,Admin Support,Y,Y,77,0:00:42,4
ID4635,Joe,23-Mar-21,Mar,17:39,Payment related,N,N,0,0:00:00,0
ID4636,Martha,23-Mar-21,Mar,17:39,Payment related,Y,N,98,0:02:44,5
ID4637,Stewart,23-Mar-21,Mar,17:54,Admin Support,Y,Y,70,0:04:41,1
ID4638,Joe,23-Mar-21,Mar,17:54,Contract related,Y,Y,58,0:02:25,3
ID4639,Dan,24-Mar-21,Mar,9:00,Technical Support,Y,Y,21,0:02:34,3
ID4640,Dan,24-Mar-21,Mar,9:00,Payment related,Y,Y,61,0:05:47,5
ID4641,Jim,24-Mar-21,Mar,9:12,Contract related,Y,Y,111,0:06:41,5
ID4642,Dan,24-Mar-21,Mar,9:12,Streaming,Y,Y,75,0:05:39,4
ID4643,Greg,24-Mar-21,Mar,9:37,Admin Support,N,N,0,0:00:00,0
ID4644,Greg,24-Mar-21,Mar,9:37,Technical Support,N,N,0,0:00:00,0
ID4645,Joe,24-Mar-21,Mar,9:43,Technical Support,Y,Y,30,0:05:03,3
ID4646,Joe,24-Mar-21,Mar,9:43,Payment related,Y,Y,78,0:04:36,5
ID4647,Dan,24-Mar-21,Mar,9:50,Technical Support,N,N,0,0:00:00,0
ID4648,Becky,24-Mar-21,Mar,9:50,Technical Support,Y,Y,26,0:03:51,5
ID4649,Dan,24-Mar-21,Mar,9:59,Payment related,N,N,0,0:00:00,0
ID4650,Greg,24-Mar-21,Mar,9:59,Technical Support,Y,Y,93,0:02:29,3
ID4651,Jim,24-Mar-21,Mar,10:06,Streaming,Y,Y,101,0:05:41,5
ID4652,Jim,24-Mar-21,Mar,10:06,Technical Support,Y,Y,107,0:02:59,1
ID4653,Stewart,24-Mar-21,Mar,10:10,Admin Support,Y,Y,123,0:05:55,4
ID4654,Martha,24-Mar-21,Mar,10:10,Contract related,Y,Y,99,0:02:33,3
ID4655,Becky,24-Mar-21,Mar,10:52,Streaming,Y,N,72,0:05:39,4
ID4656,Joe,24-Mar-21,Mar,10:52,Contract related,Y,Y,113,0:02:18,5
ID4657,Diane,24-Mar-21,Mar,11:08,Technical Support,N,N,0,0:00:00,0
ID4658,Joe,24-Mar-21,Mar,11:08,Admin Support,N,N,0,0:00:00,0
ID4659,Greg,24-Mar-21,Mar,11:11,Technical Support,Y,Y,119,0:00:35,2
ID4660,Diane,24-Mar-21,Mar,11:11,Payment related,Y,Y,80,0:00:34,5
ID4661,Dan,24-Mar-21,Mar,11:34,Payment related,Y,Y,82,0:01:07,3
ID4662,Martha,24-Mar-21,Mar,11:34,Payment related,Y,Y,97,0:02:56,1
ID4663,Joe,24-Mar-21,Mar,12:18,Payment related,Y,Y,31,0:02:49,5
ID4664,Jim,24-Mar-21,Mar,12:18,Admin Support,N,N,0,0:00:00,0
ID4665,Dan,24-Mar-21,Mar,13:17,Technical Support,Y,Y,11,0:06:23,5
ID4666,Becky,24-Mar-21,Mar,13:17,Streaming,Y,Y,91,0:01:53,3
ID4667,Becky,24-Mar-21,Mar,13:42,Technical Support,Y,Y,15,0:01:56,5
ID4668,Jim,24-Mar-21,Mar,13:42,Contract related,Y,Y,17,0:06:06,3
ID4669,Greg,24-Mar-21,Mar,13:53,Technical Support,Y,Y,38,0:04:40,2
ID4670,Stewart,24-Mar-21,Mar,13:53,Technical Support,Y,Y,47,0:04:30,4
ID4671,Dan,24-Mar-21,Mar,14:26,Technical Support,Y,Y,52,0:01:08,3
ID4672,Greg,24-Mar-21,Mar,14:26,Contract related,Y,Y,99,0:01:27,3
ID4673,Stewart,24-Mar-21,Mar,14:39,Payment related,N,N,0,0:00:00,0
ID4674,Martha,24-Mar-21,Mar,14:39,Contract related,Y,Y,108,0:03:06,2
ID4675,Diane,24-Mar-21,Mar,15:01,Streaming,Y,Y,54,0:02:09,3
ID4676,Joe,24-Mar-21,Mar,15:01,Contract related,Y,Y,73,0:04:05,3
ID4677,Martha,24-Mar-21,Mar,15:17,Admin Support,Y,Y,123,0:00:47,1
ID4678,Greg,24-Mar-21,Mar,15:17,Payment related,Y,Y,33,0:06:11,5
ID4679,Stewart,24-Mar-21,Mar,15:33,Payment related,Y,Y,53,0:01:22,2
ID4680,Joe,24-Mar-21,Mar,15:33,Payment related,Y,Y,35,0:02:56,1
ID4681,Diane,24-Mar-21,Mar,15:46,Contract related,N,N,0,0:00:00,0
ID4682,Becky,24-Mar-21,Mar,15:46,Technical Support,Y,Y,45,0:05:50,3
ID4683,Dan,24-Mar-21,Mar,16:16,Payment related,Y,N,113,0:03:54,1
ID4684,Jim,24-Mar-21,Mar,16:16,Admin Support,Y,Y,115,0:05:04,5
ID4685,Diane,24-Mar-21,Mar,16:17,Contract related,Y,Y,81,0:01:58,5
ID4686,Martha,24-Mar-21,Mar,16:17,Technical Support,Y,Y,21,0:04:47,5
ID4687,Joe,24-Mar-21,Mar,16:27,Admin Support,Y,N,89,0:01:10,5
ID4688,Jim,24-Mar-21,Mar,16:27,Payment related,Y,Y,54,0:05:17,3
ID4689,Jim,24-Mar-21,Mar,16:30,Technical Support,Y,Y,59,0:06:07,1
ID4690,Becky,24-Mar-21,Mar,16:30,Streaming,Y,Y,61,0:04:12,1
ID4691,Greg,24-Mar-21,Mar,17:28,Streaming,Y,Y,102,0:06:41,1
ID4692,Martha,24-Mar-21,Mar,17:28,Contract related,Y,N,73,0:00:40,3
ID4693,Greg,25-Mar-21,Mar,9:01,Payment related,N,N,0,0:00:00,0
ID4694,Stewart,25-Mar-21,Mar,9:01,Contract related,Y,Y,75,0:04:12,5
ID4695,Martha,25-Mar-21,Mar,9:04,Streaming,Y,Y,46,0:01:40,3
ID4696,Joe,25-Mar-21,Mar,9:04,Technical Support,Y,Y,96,0:04:20,5
ID4697,Martha,25-Mar-21,Mar,9:18,Payment related,Y,Y,17,0:01:46,3
ID4698,Martha,25-Mar-21,Mar,9:18,Admin Support,Y,Y,97,0:02:06,4
ID4699,Martha,25-Mar-21,Mar,10:27,Payment related,Y,Y,124,0:06:11,4
ID4700,Joe,25-Mar-21,Mar,10:27,Streaming,Y,Y,94,0:03:29,5
ID4701,Jim,25-Mar-21,Mar,10:27,Streaming,N,N,0,0:00:00,0
ID4702,Stewart,25-Mar-21,Mar,10:27,Contract related,Y,Y,91,0:06:01,5
ID4703,Stewart,25-Mar-21,Mar,10:48,Technical Support,Y,Y,51,0:05:44,4
ID4704,Jim,25-Mar-21,Mar,10:48,Contract related,Y,N,73,0:06:50,4
ID4705,Dan,25-Mar-21,Mar,10:53,Streaming,Y,Y,67,0:06:32,2
ID4706,Greg,25-Mar-21,Mar,10:53,Payment related,N,N,0,0:00:00,0
ID4707,Greg,25-Mar-21,Mar,11:00,Technical Support,N,N,0,0:00:00,0
ID4708,Martha,25-Mar-21,Mar,11:00,Payment related,N,N,0,0:00:00,0
ID4709,Greg,25-Mar-21,Mar,11:44,Streaming,Y,Y,83,0:06:11,4
ID4710,Diane,25-Mar-21,Mar,11:44,Payment related,Y,Y,95,0:05:13,1
ID4711,Jim,25-Mar-21,Mar,12:04,Payment related,Y,Y,43,0:02:15,1
ID4712,Becky,25-Mar-21,Mar,12:04,Payment related,Y,Y,95,0:01:37,3
ID4713,Joe,25-Mar-21,Mar,13:40,Admin Support,N,N,0,0:00:00,0
ID4714,Stewart,25-Mar-21,Mar,13:40,Payment related,Y,Y,53,0:05:53,4
ID4715,Stewart,25-Mar-21,Mar,13:53,Contract related,Y,Y,28,0:03:19,4
ID4716,Martha,25-Mar-21,Mar,13:53,Streaming,Y,Y,99,0:04:48,4
ID4717,Becky,25-Mar-21,Mar,14:49,Admin Support,Y,N,70,0:00:37,1
ID4718,Jim,25-Mar-21,Mar,14:49,Admin Support,Y,Y,51,0:04:15,3
ID4719,Greg,25-Mar-21,Mar,15:01,Admin Support,N,N,0,0:00:00,0
ID4720,Greg,25-Mar-21,Mar,15:01,Streaming,Y,Y,38,0:05:23,3
ID4721,Greg,25-Mar-21,Mar,15:18,Technical Support,Y,N,61,0:05:53,4
ID4722,Martha,25-Mar-21,Mar,15:18,Technical Support,Y,Y,49,0:03:09,3
ID4723,Jim,25-Mar-21,Mar,15:23,Payment related,Y,Y,65,0:04:58,3
ID4724,Becky,25-Mar-21,Mar,15:23,Contract related,Y,Y,74,0:06:46,4
ID4725,Greg,25-Mar-21,Mar,15:50,Admin Support,Y,Y,114,0:02:53,4
ID4726,Stewart,25-Mar-21,Mar,15:50,Contract related,N,N,0,0:00:00,0
ID4727,Greg,25-Mar-21,Mar,16:01,Admin Support,Y,N,118,0:02:07,3
ID4728,Martha,25-Mar-21,Mar,16:01,Payment related,Y,Y,119,0:05:51,4
ID4729,Dan,25-Mar-21,Mar,16:06,Admin Support,Y,Y,25,0:04:08,2
ID4730,Dan,25-Mar-21,Mar,16:06,Contract related,Y,Y,106,0:03:41,4
ID4731,Diane,25-Mar-21,Mar,16:26,Streaming,Y,Y,29,0:06:48,5
ID4732,Stewart,25-Mar-21,Mar,16:26,Admin Support,Y,Y,104,0:06:12,5
ID4733,Greg,25-Mar-21,Mar,16:39,Admin Support,Y,Y,70,0:06:08,4
ID4734,Jim,25-Mar-21,Mar,16:39,Payment related,Y,Y,85,0:03:25,4
ID4735,Becky,25-Mar-21,Mar,17:35,Contract related,N,N,0,0:00:00,0
ID4736,Jim,25-Mar-21,Mar,17:35,Contract related,Y,Y,61,0:05:19,5
ID4737,Jim,25-Mar-21,Mar,17:44,Contract related,Y,Y,44,0:05:28,3
ID4738,Stewart,25-Mar-21,Mar,17:44,Admin Support,Y,Y,40,0:03:55,5
ID4739,Martha,26-Mar-21,Mar,9:23,Technical Support,Y,Y,15,0:05:38,4
ID4740,Diane,26-Mar-21,Mar,9:23,Contract related,Y,Y,41,0:02:50,2
ID4741,Dan,26-Mar-21,Mar,9:24,Payment related,Y,N,78,0:02:20,4
ID4742,Joe,26-Mar-21,Mar,9:24,Streaming,N,N,0,0:00:00,0
ID4743,Joe,26-Mar-21,Mar,9:34,Technical Support,Y,Y,46,0:02:02,3
ID4744,Martha,26-Mar-21,Mar,9:34,Streaming,N,N,0,0:00:00,0
ID4745,Dan,26-Mar-21,Mar,10:00,Payment related,Y,Y,45,0:05:40,2
ID4746,Stewart,26-Mar-21,Mar,10:00,Contract related,Y,Y,86,0:05:42,1
ID4747,Diane,26-Mar-21,Mar,10:06,Technical Support,N,N,0,0:00:00,0
ID4748,Dan,26-Mar-21,Mar,10:06,Payment related,Y,N,59,0:02:21,2
ID4749,Joe,26-Mar-21,Mar,10:10,Admin Support,Y,Y,23,0:04:54,3
ID4750,Jim,26-Mar-21,Mar,10:10,Admin Support,Y,Y,79,0:03:46,4
ID4751,Stewart,26-Mar-21,Mar,10:14,Contract related,Y,Y,105,0:06:26,4
ID4752,Martha,26-Mar-21,Mar,10:14,Technical Support,Y,Y,42,0:00:55,5
ID4753,Becky,26-Mar-21,Mar,10:56,Streaming,Y,Y,20,0:01:25,4
ID4754,Greg,26-Mar-21,Mar,10:56,Technical Support,Y,Y,48,0:05:44,4
ID4755,Becky,26-Mar-21,Mar,11:48,Admin Support,Y,Y,29,0:05:32,3
ID4756,Dan,26-Mar-21,Mar,11:48,Technical Support,Y,Y,49,0:05:47,3
ID4757,Greg,26-Mar-21,Mar,11:55,Streaming,Y,Y,94,0:06:53,5
ID4758,Stewart,26-Mar-21,Mar,11:55,Technical Support,Y,N,22,0:01:46,4
ID4759,Stewart,26-Mar-21,Mar,12:01,Admin Support,Y,Y,93,0:04:13,4
ID4760,Martha,26-Mar-21,Mar,12:01,Streaming,Y,Y,56,0:04:33,5
ID4761,Becky,26-Mar-21,Mar,12:24,Contract related,Y,Y,16,0:05:50,5
ID4762,Diane,26-Mar-21,Mar,12:24,Admin Support,N,N,0,0:00:00,0
ID4763,Stewart,26-Mar-21,Mar,12:46,Contract related,Y,Y,124,0:02:06,2
ID4764,Stewart,26-Mar-21,Mar,12:46,Streaming,N,N,0,0:00:00,0
ID4765,Greg,26-Mar-21,Mar,12:50,Contract related,Y,Y,93,0:01:28,5
ID4766,Diane,26-Mar-21,Mar,12:50,Streaming,Y,Y,10,0:02:07,3
ID4767,Becky,26-Mar-21,Mar,12:51,Technical Support,Y,N,17,0:02:02,4
ID4768,Dan,26-Mar-21,Mar,12:51,Technical Support,Y,Y,121,0:01:00,3
ID4769,Martha,26-Mar-21,Mar,12:51,Technical Support,Y,Y,74,0:02:33,5
ID4770,Greg,26-Mar-21,Mar,12:51,Payment related,Y,Y,22,0:00:35,3
ID4771,Jim,26-Mar-21,Mar,13:45,Admin Support,Y,Y,76,0:06:03,4
ID4772,Jim,26-Mar-21,Mar,13:45,Technical Support,Y,N,86,0:02:58,5
ID4773,Stewart,26-Mar-21,Mar,14:38,Technical Support,Y,Y,59,0:00:45,3
ID4774,Becky,26-Mar-21,Mar,14:38,Admin Support,N,N,0,0:00:00,0
ID4775,Diane,26-Mar-21,Mar,14:49,Admin Support,Y,Y,57,0:06:37,5
ID4776,Joe,26-Mar-21,Mar,14:49,Admin Support,Y,Y,92,0:04:43,3
ID4777,Becky,26-Mar-21,Mar,15:20,Contract related,Y,Y,35,0:02:57,1
ID4778,Joe,26-Mar-21,Mar,15:20,Technical Support,N,N,0,0:00:00,0
ID4779,Martha,26-Mar-21,Mar,15:41,Streaming,Y,Y,76,0:03:59,5
ID4780,Joe,26-Mar-21,Mar,15:41,Contract related,Y,Y,110,0:00:47,5
ID4781,Becky,26-Mar-21,Mar,15:53,Admin Support,Y,Y,125,0:01:48,1
ID4782,Dan,26-Mar-21,Mar,15:53,Technical Support,Y,Y,44,0:02:44,1
ID4783,Martha,26-Mar-21,Mar,16:27,Contract related,Y,Y,113,0:03:45,1
ID4784,Becky,26-Mar-21,Mar,16:27,Payment related,Y,Y,101,0:04:57,3
